normalized_valence,normalized_arousal
0.8551643936991226,0.9235006119951041
0.03171582619727243,0.6674826601387189
0.7251295062903055,0.8011015911872705
0.4692885082989745,0.6909424724602203
0.42594354582936883,0.7388820889432884
0.4544877894069141,0.9530803753569971
0.714557564224548,0.8368013055895552
0.28110793952849134,0.6042431660546715
0.937625541812031,0.7562219502243982
0.9947140289671212,0.8317013463892289
0.8086478486097897,0.6236230110159119
0.5337773549000951,0.76234190126479
0.471402896712126,0.9010607915136679
0.8879374141029708,0.9163606691146471
0.90802410402791,0.5675234598123214
0.9259964055396976,0.9408404732762138
0.9577122317369701,0.8694410444716443
0.2747647742890369,0.27988576091391265
0.7801036050322444,0.8674010607915137
0.458716566233217,0.6583027335781314
0.8001902949571836,0.8347613219094246
0.40479966169785386,0.7470420236638107
0.727243894703457,0.8164014687882497
0.35722592240194523,0.8337413300693595
0.7727032455862142,0.6572827417380661
0.8763082778306375,0.8561811505507956
0.15847341156570463,0.842921256629947
0.5707791521302463,0.11260709914320685
0.8107622370229411,0.7103223174214606
0.2430489480917645,0.8245614035087719
0.3286816788244,0.41350469196246425
0.7663600803467597,0.937780497756018
0.6246960566656095,0.79906160750714
0.7684744687599112,0.9714402284781721
0.9027381329950313,0.806201550387597
0.43968707051485356,0.4716442268461852
0.6532403002431547,0.9092207262341901
0.8794798604503647,0.9663402692778458
0.643725552383973,0.898000815993472
0.8297917327413046,0.4910240718074255
0.9767417274553335,0.879640962872297
0.543292102759277,0.4298245614035087
0.6067237551538217,0.8327213382292942
0.8149910138492442,0.6960424316605467
0.7462733904218205,0.9020807833537332
0.9756845332487578,0.8878008975928193
0.9048525214081827,0.7276621787025703
0.6289248334919125,0.8500611995104039
0.7209007294640025,0.8113015095879234
0.8667935299714558,0.620563035495716
0.706100010571942,0.8623011015911872
0.5380061317263982,0.4216646266829865
0.9460830954646369,0.956140350877193
0.9397399302251824,0.748062015503876
0.9629982027698488,0.5022439820481436
0.098213341790887,0.5308037535699714
0.43968707051485356,0.6889024887800898
0.17221693625118936,0.36964504283965727
0.093984564964584,0.5940432476540187
0.3128237657257638,0.7276621787025703
0.04260492652500264,0.5848633210934312
0.5464636853790041,0.7817217462260302
0.4819748387778835,0.5512035903712771
0.33608203827043026,0.6583027335781314
0.19018923776297708,0.5603835169318645
0.15424463473940164,0.4114647082823337
0.4502590125806111,0.8898408812729498
0.3096521831060366,0.25234598123215013
0.5390633259329739,0.386984904120767
0.32339570779152127,0.5246838025295798
0.6585262712760335,0.5175438596491229
0.5612644042710645,0.7694818441452469
0.588751453642034,0.31660546715626275
0.5919230362617612,0.34312525499796
0.4851464213976107,0.5981232150142799
0.41431440955703563,0.7256221950224399
0.26102124960355216,0.6572827417380661
0.28110793952849134,0.8857609139126887
0.13204355640131094,0.7133822929416564
0.7452161962152447,0.8561811505507956
0.39528491383867215,0.6491228070175439
0.9799133100750608,0.7072623419012648
0.9407971244317582,0.6042431660546715
0.769531662966487,0.8184414524683802
0.7346442541494872,0.7674418604651163
0.2567924727772492,0.4257445940432476
0.38365577756633895,0.748062015503876
0.2589068611904007,0.47368421052631576
0.4026852732847024,0.49816401468788246
0.848821228459668,0.7939616483068136
0.35511153398879375,0.9061607507139943
0.5443492969658527,0.7603019175846594
0.42594354582936883,0.5410036719706243
0.4227719632096416,0.8398612811097511
0.8012474891637594,0.7939616483068136
0.2705359974627339,0.3084455324357405
0.4502590125806111,0.7113423092615259
0.5454064911724285,0.7042023663810689
0.7589597209007295,0.7898816809465525
0.9767417274553335,0.8215014279885761
0.8223913732952743,0.7817217462260302
0.1373295274341897,0.5124439004487965
0.3762554181203087,0.532843737250102
0.6024949783275187,0.697062423500612
0.49888994608309545,0.7286821705426356
0.12781477957500795,0.4022847817217462
0.2039327624484618,0.16054671562627496
0.28322232794164287,0.8031415748674011
0.3191669309652183,0.4655242758057935
0.2800507453219156,0.48796409628722964
0.10984247806322021,0.35842513259893916
0.3899989428057934,0.7399020807833537
0.7378158367692145,0.609343125254998
0.756845332487578,0.590983272133823
0.8001902949571836,0.9224806201550388
0.9143672692673644,0.7246022031823746
0.9037953272016069,0.5573235414116686
0.31810973675864257,0.40432476540187673
0.9703985622158791,0.6440228478172175
0.8710223067977587,0.609343125254998
0.7758748282059414,0.5940432476540187
0.8160482080558199,0.8704610363117095
0.6215244740458822,0.7297021623827009
0.15953060577228037,0.5318237454100367
0.8498784226662438,0.7531619747042024
0.7240723120837298,0.6011831905344758
0.34453959192303624,0.4716442268461852
0.17961729569721957,0.5563035495716036
0.8794798604503647,0.37066503467972256
0.8223913732952743,0.3410852713178294
0.3403108150967332,0.6552427580579356
0.5771223173697008,0.5155038759689923
0.7113859816048208,0.4165646674826601
0.47668886774500474,0.7276621787025703
0.7790464108256687,0.5297837617299063
0.3477111745427635,0.6736026111791107
0.40162807907812664,0.7684618523051816
0.35828311660852097,0.34924520603835163
0.656411882862882,0.7215422276621787
0.4122000211438841,0.3890248878008976
0.6764985727878212,0.9265605875152999
0.5950946188814885,0.5461036311709507
0.7674172745533354,0.653202774377805
0.827677344328153,0.7286821705426356
0.5824082884025795,0.4787841697266422
0.5739507347499735,0.5042839657282742
0.3973993022518236,0.35842513259893916
0.6458399407971245,0.7715218278253775
0.6320964161116397,0.8949408404732763
0.8974521619621525,0.6776825785393717
0.7547309440744264,0.39310485516115873
0.5834654826091553,0.609343125254998
0.6426683581773972,0.5624235006119951
0.895337773549001,0.7276621787025703
0.4375726821017021,0.3676050591595267
0.3339676498572787,0.6807425540595676
0.6585262712760335,0.46144430844553236
0.17115974204461362,0.49408404732762135
0.20287556824188605,0.3982048143614851
0.618352891426155,0.5063239494084047
0.7082143989850935,0.4716442268461852
0.31493815413891535,0.4910240718074255
0.7769320224125172,0.6185230518155855
0.8287345385347288,0.50734394124847
0.7600169151073052,0.4339045287637699
0.8985093561687282,0.3523051815585475
0.8773654720372133,0.5369237046103632
0.5528068506184587,0.6848225214198286
0.7631884977270325,0.722562219502244
0.5422349085527012,0.5134638922888617
0.5580928216513373,0.3788249694002448
0.6088381435669732,0.7082823337413301
0.8678507241780316,0.5512035903712771
0.6574690770694577,0.8368013055895552
0.8911089967226979,0.9163606691146471
0.18278887831694682,0.5777233782129743
0.7452161962152447,0.4257445940432476
0.2673644148430066,0.368625050999592
0.5750079289565493,0.49408404732762135
0.48620361560418646,0.602203182374541
0.16481657680515913,0.6042431660546715
0.3276244846178243,0.4226846185230518
0.45237340099376255,0.6440228478172175
0.24516333650491598,0.4165646674826601
0.9503118722909399,0.6817625458996329
0.4650597314726715,0.76234190126479
0.05476265990062374,0.6062831497348021
0.1045565070303415,0.4226846185230518
0.7727032455862142,0.7827417380660955
0.7790464108256687,0.6185230518155855
0.5210910244211862,0.5185638514891882
0.3899989428057934,0.9428804569563443
0.7896183528914262,0.7378620971032231
0.5824082884025795,0.79906160750714
0.13521513902103818,0.6674826601387189
0.20710434506818906,0.8521011831905345
0.39845649645839937,0.5338637290901673
0.6955280685061845,0.9224806201550388
0.4270007400359446,0.7643818849449204
0.710328787398245,0.49612403100775193
0.7906755470980019,0.7317421460628315
0.4819748387778835,0.6695226438188495
0.5443492969658527,0.5175438596491229
0.31070937731261233,0.576703386372909
0.7388730309757903,0.7633618931048551
0.20498995665503755,0.6073031415748674
0.41748599217676285,0.7552019583843329
0.5570356274447615,0.9041207670338638
0.6331536103182155,0.8051815585475317
0.041230574056454174,0.5359037127702979
0.2768791627021884,0.5338637290901673
0.6384395813510942,0.5807833537331701
0.5454064911724285,0.6940024479804161
0.4248863516227931,0.41962464300285596
0.5232054128343377,0.7368421052631579
0.7335870599429115,0.7133822929416564
0.28956549318109737,0.8837209302325582
0.6342108045247912,0.45634434924520606
0.5337773549000951,0.4573643410852713
0.6151813088064277,0.7093023255813953
0.6701554075483667,0.7021623827009383
0.31070937731261233,0.4318645450836393
0.07284068083306902,0.5583435332517339
0.8646791415583043,0.8572011423908609
0.5073474997357015,0.7960016319869442
0.5337773549000951,0.5420236638106896
0.07706945765937202,0.5042839657282742
0.001691510730521194,0.41044471644226843
0.22296225816682527,0.02386780905752754
0.16481657680515913,0.36352509179926557
0.7906755470980019,0.5624235006119951
0.4100856327307326,0.20746634026927782
0.3128237657257638,0.5053039575683395
0.9841420869013637,0.7745818033455732
0.44708742996088385,0.25132598939208484
0.324452901998097,0.7776417788657691
0.9196532403002432,0.5777233782129743
0.19441801458928007,0.6124031007751938
0.3096521831060366,0.5083639330885352
0.978856115868485,0.9388004895960833
0.5031187229093985,0.7460220318237454
0.29590865842055186,0.4012647898816809
0.8942805793424252,0.7266421868625051
0.28110793952849134,0.6685026519787842
0.4851464213976107,0.5022439820481436
0.09504175917115976,0.2146062831497348
0.7378158367692145,0.4543043655650755
0.17221693625118936,0.2492860057119543
0.28216513373506713,0.4216646266829865
0.6458399407971245,0.4808241534067727
0.9862564753145152,0.6756425948592412
0.18173168411037108,0.3767849857201142
0.19864679141558306,0.17176662586699304
0.8181625964689714,0.6073031415748674
0.5253198012474892,0.3574051407588739
0.3339676498572787,0.3747450020399837
0.5327201606935195,0.6215830273357813
0.8879374141029708,0.609343125254998
0.7420446135955175,0.6144430844553244
0.9862564753145152,0.5940432476540187
0.43334390527539907,0.36964504283965727
0.26630722063643086,0.7470420236638107
0.3995136906649751,0.8663810689514484
0.5263769954540649,0.76234190126479
0.5940374246749127,0.7939616483068136
0.9016809387884555,0.7327621379028968
0.6733269901680939,0.39310485516115873
0.643725552383973,0.6746226030191759
0.32973887303097577,0.3737250101999184
0.23353420023258276,0.8908608731130151
0.4851464213976107,0.7123623011015912
0.13521513902103818,0.3135454916360669
0.7801036050322444,0.937780497756018
0.17538851887091658,0.4257445940432476
0.8202769848821228,0.9102407180742554
0.43968707051485356,0.5583435332517339
0.9302251823660007,0.787841697266422
0.5073474997357015,0.9184006527947777
0.588751453642034,0.8755609955120359
0.21979067554709802,0.5175438596491229
0.1447298868802199,0.3196654426764586
0.4037424674912781,0.7511219910240718
0.6511259118300032,0.6011831905344758
0.3392536208901575,0.28498572011423906
0.559150015857913,0.7633618931048551
0.6722697959615181,0.63484292125663
0.6320964161116397,0.861281109751122
0.2885082989745216,0.9286005711954305
0.5263769954540649,0.7062423500611995
0.11512844909609896,0.8276213790289677
0.4946611692567925,0.27886576907384736
0.4185431863833386,0.893920848633211
0.3033090178665821,0.5277437780497757
0.46188814885294427,0.7174622603019176
0.723015117877154,0.6481028151774786
0.6162385030130035,0.8337413300693595
0.7917327413045777,0.8827009383924929
0.5580928216513373,0.46858425132598935
0.9006237445818798,0.6317829457364341
0.6035521725340945,0.886780905752754
0.6394967755576699,0.46960424316605465
0.41114282693730836,0.8663810689514484
0.7367586425626388,0.87250101999184
0.8223913732952743,0.6950224398204814
0.7748176339993658,0.9214606283149736
0.7008140395390633,0.8643410852713178
0.19653240300243158,0.5267237862097104
0.983084892694788,0.9500203998368013
0.2092187334813405,0.5889432884536924
0.32128131937836985,0.5440636474908201
0.2345913944391585,0.7776417788657691
0.8319061211544561,0.7960016319869442
0.4312295168622476,0.6307629538963688
0.09081298234485675,0.40840473276213785
0.20287556824188605,0.3533251733986128
0.5644359868907918,0.4594043247654019
0.7166719526376996,0.7399020807833537
0.4100856327307326,0.5338637290901673
0.2620784438101279,0.6593227254181967
0.04672798393064806,0.36352509179926557
0.8456496458399407,0.8959608323133416
0.21767628713394652,0.3798449612403101
0.5274341896606407,0.4420644634842921
0.5454064911724285,0.740922072623419
0.46400253726609575,0.7021623827009383
0.11195686647637171,0.5899632802937577
0.3033090178665821,0.7113423092615259
0.4513162067871868,0.6593227254181967
0.6162385030130035,0.7031823745410036
0.42171476900306587,0.653202774377805
0.0019029495718363423,0.46450428396572824
0.7579025266941537,0.7521419828641371
0.37942700074003594,0.45532435740514077
0.375198223913733,0.6368829049367606
0.5517496564118829,0.5675234598123214
0.240934559678613,0.3186454508363933
0.5284913838672164,0.9031007751937985
0.332910455650703,0.722562219502244
0.8942805793424252,0.5185638514891882
0.43651548789512634,0.7368421052631579
0.543292102759277,0.46960424316605465
0.11195686647637171,0.7031823745410036
0.5327201606935195,0.5042839657282742
0.5982662015012158,0.4655242758057935
0.03139866793529971,0.4573643410852713
0.6151813088064277,0.8255813953488371
0.30859498889946085,0.7113423092615259
0.41431440955703563,0.6256629946960425
0.41114282693730836,0.32170542635658916
0.8604503647320012,0.6909424724602203
0.7209007294640025,0.48796409628722964
0.044190717834866264,0.2095063239494084
0.21661909292737078,0.5389636882904938
0.32551009620467275,0.5818033455732354
0.8678507241780316,0.8194614443084455
0.7727032455862142,0.8011015911872705
0.18701765514324983,0.6491228070175439
0.5136906649751559,0.7776417788657691
0.6077809493603975,0.6776825785393717
0.7335870599429115,0.7725418196654427
0.5284913838672164,0.39310485516115873
0.4566021778200655,0.6511627906976745
0.45237340099376255,0.7592819257445941
0.3783698065334602,0.3808649530803753
0.7420446135955175,0.8510811913504692
0.6669838249286394,0.8419012647898817
0.567607569510519,0.8368013055895552
0.41325721535045984,0.7552019583843329
0.20076117982873457,0.4604243166054672
0.6796701554075484,0.7592819257445941
0.3899989428057934,0.5756833945328437
0.29802304683370334,0.481844145246838
0.11618564330267471,0.17890656874745
0.49043239243048947,0.5185638514891882
0.49571836346336823,0.7858017135862914
0.7547309440744264,0.7949816401468789
0.6743841843746696,0.6215830273357813
0.3973993022518236,0.740922072623419
0.1637593825985834,0.5624235006119951
0.17221693625118936,0.16156670746634025
0.21027592768791628,0.595063239494084
0.5633787926842161,0.7399020807833537
0.6215244740458822,0.8847409220726234
0.349825562955915,0.8051815585475317
0.5147478591817317,0.6317829457364341
0.224019452373401,0.7399020807833537
0.2303626176128555,0.6960424316605467
0.6680410191352152,0.6889024887800898
0.5168622475948832,0.4777641778865769
0.32973887303097577,0.6368829049367606
0.9471402896712127,0.8745410036719706
0.2599640553969764,0.37066503467972256
0.1489586637065229,0.5848633210934312
0.5781795115762766,0.4869441044471644
0.8593931705254255,0.6358629130966953
0.6828417380272757,0.6929824561403508
0.23564858864573424,0.31150550795593634
0.15847341156570463,0.6807425540595676
0.2599640553969764,0.4716442268461852
0.3054234062797336,0.4298245614035087
0.354054339782218,0.27376580987352095
0.6405539697642457,0.6827825377396981
0.3593403108150967,0.5165238678090576
0.48937519822391373,0.6215830273357813
0.6162385030130035,0.6062831497348021
0.3075377946928851,0.5195838433292534
0.33819642668358174,0.528763769889841
0.3339676498572787,0.2186862505099959
0.3931705254255206,0.5308037535699714
0.20498995665503755,0.44410444716442266
0.4555449836134898,0.48898408812729494
0.4914895866370652,0.6052631578947368
0.18807484934982557,0.3716850265197878
0.2779363569087641,0.4573643410852713
0.5940374246749127,0.6593227254181967
0.23987736547203725,0.30538555691554464
0.19864679141558306,0.3421052631578947
0.106670895443493,0.14320685434516522
0.2737075800824611,0.3767849857201142
0.6426683581773972,0.4859241126070991
0.43017232265567185,0.595063239494084
0.2219050639602495,0.4828641370869033
0.43334390527539907,0.590983272133823
0.3847129717729147,0.4869441044471644
0.8477640342530923,0.8755609955120359
0.33819642668358174,0.3982048143614851
0.11935722592240194,0.33496532027743775
0.01860661803573316,0.13708690330477355
0.43651548789512634,0.35842513259893916
0.2768791627021884,0.14320685434516522
0.5644359868907918,0.956140350877193
0.3720266412940057,0.3502651978784169
0.30436621207315784,0.3798449612403101
0.16270218839200762,0.324765401876785
0.4248863516227931,0.5991432068543452
0.23987736547203725,0.49612403100775193
0.3847129717729147,0.4787841697266422
0.42594354582936883,0.44716442268461853
0.1775029072840681,0.4757241942064463
0.7050428163653663,0.6858425132598939
0.844592451633365,0.6644226846185232
0.42065757479649013,0.26152590779273766
0.48937519822391373,0.2237862097103223
0.6923564858864573,0.41350469196246425
0.5390633259329739,0.6399428804569564
0.17433132466434087,0.11464708282333741
0.2747647742890369,0.2492860057119543
0.2779363569087641,0.3227254181966544
0.12147161433555345,0.806201550387597
0.03932762448461783,0.4522643818849449
0.7906755470980019,0.4318645450836393
0.17010254783803788,0.4216646266829865
0.2842795221482186,0.49000407996736023
0.07389787503964478,0.3278253773969808
0.32022412517179405,0.2594859241126071
0.4978327518765197,0.3727050183598531
0.28216513373506713,0.4777641778865769
0.6215244740458822,0.44104447164422683
0.706100010571942,0.4339045287637699
0.22507664657997675,0.2492860057119543
0.5084046939422772,0.4777641778865769
0.769531662966487,0.7388820889432884
0.3963421080452479,0.34924520603835163
0.27582196849561263,0.63484292125663
0.26102124960355216,0.36658506731946144
0.4100856327307326,0.5308037535699714
0.2715931916693096,0.5104039167686659
0.37942700074003594,0.44002447980416154
0.6194100856327307,0.5093839249286005
0.86573633576488,0.8082415340677275
0.4322867110688233,0.5430436556507549
0.807590654403214,0.8051815585475317
0.601437784120943,0.6256629946960425
0.9111956866476372,0.7307221542227662
0.6384395813510942,0.6858425132598939
0.2567924727772492,0.4859241126070991
0.48620361560418646,0.6277029783761731
0.3350248440638545,0.898000815993472
0.41960038058991433,0.8225214198286414
0.7684744687599112,0.5726234190126479
0.5031187229093985,0.44104447164422683
0.28110793952849134,0.9673602611179111
0.4037424674912781,0.8551611587107303
0.7409874193889417,0.7694818441452469
0.974627339042182,0.7297021623827009
0.31705254255206683,0.8388412892696858
0.2684216090495824,0.7307221542227662
0.912252880854213,0.7256221950224399
0.2737075800824611,0.766421868625051
0.8192197906755471,0.8204814361485108
0.8435352574267893,0.6827825377396981
0.28533671635479435,0.7123623011015912
0.6278676392853367,0.7725418196654427
0.39211333121894487,0.4655242758057935
0.43017232265567185,0.6256629946960425
0.5728935405433978,0.7266421868625051
0.362511893434824,0.49612403100775193
0.38048419494661173,0.7093023255813953
0.10138492441061425,0.3380252957976336
0.7505021672481235,0.6460628314973481
0.4322867110688233,0.5348837209302326
0.6542974944497304,0.9071807425540596
0.3656834760545512,0.9469604243166054
0.3963421080452479,0.3574051407588739
0.874193889417486,0.5756833945328437
0.631039221905064,0.7021623827009383
0.7325298657363357,0.8255813953488371
0.9608838143566973,0.7847817217462261
0.4851464213976107,0.7858017135862914
0.7631884977270325,0.5818033455732354
0.5623215984776403,0.9163606691146471
0.2800507453219156,0.7776417788657691
0.0364732001268633,0.2880456956344349
0.44708742996088385,0.7603019175846594
0.2800507453219156,0.7215422276621787
0.9302251823660007,0.8204814361485108
0.7431018078020932,0.6776825785393717
0.18701765514324983,0.8347613219094246
0.8171054022623957,0.6919624643002855
0.37308383550058144,0.7358221134230927
0.36779786446770274,0.5083639330885352
0.3434823977164605,0.8918808649530804
0.4566021778200655,0.7195022439820481
0.7008140395390633,0.7562219502243982
0.0486309335024844,0.3563851489188086
0.375198223913733,0.9632802937576499
0.47668886774500474,0.5705834353325173
0.45343059520033835,0.8245614035087719
0.12570039116185644,0.7674418604651163
0.3963421080452479,0.5420236638106896
0.5813510941960037,0.6175030599755202
0.82344856750185,0.4808241534067727
0.5348345491066709,0.6144430844553244
0.21133312189449202,0.10648714810281516
0.5115762765620044,0.620563035495716
0.6891849032667301,0.5083639330885352
0.354054339782218,0.6083231334149327
0.6796701554075484,0.5848633210934312
0.4513162067871868,0.8113015095879234
0.6648694365154879,0.539983680130559
0.4439158473411566,0.9173806609547124
0.07601226345279627,0.7276621787025703
0.6733269901680939,0.576703386372909
0.7283010889100328,0.7419420644634843
0.8033618775769109,0.6236230110159119
0.5771223173697008,0.5297837617299063
0.3265672904112485,0.49918400652794775
0.4978327518765197,0.8204814361485108
0.6490115234168518,0.6175030599755202
0.7261867004968813,0.500203998368013
0.04228776826302992,0.5165238678090576
0.3899989428057934,0.5389636882904938
0.32973887303097577,0.5420236638106896
0.46823131409239876,0.7582619339045288
0.6786129612009727,0.5420236638106896
0.6786129612009727,0.532843737250102
0.098213341790887,0.299265605875153
0.9143672692673644,0.8184414524683802
0.7536737498678507,0.9173806609547124
0.5263769954540649,0.4706242350061199
0.3995136906649751,0.49612403100775193
0.16481657680515913,0.5195838433292534
0.3339676498572787,0.5563035495716036
0.4291151284490961,0.4706242350061199
0.1510730521196744,0.4532843737250102
0.2599640553969764,0.653202774377805
0.5010043344962469,0.6399428804569564
0.30436621207315784,0.6042431660546715
0.6838989322338515,0.5053039575683395
0.39211333121894487,0.5746634026927785
0.44603023575430806,0.2972256221950224
0.744159002008669,0.7725418196654427
0.45765937202664125,0.554263565891473
0.8065334601966382,0.5716034271725826
0.4375726821017021,0.5746634026927785
0.14790146949994715,0.2870257037943696
0.44708742996088385,0.6266829865361078
0.6574690770694577,0.6756425948592412
0.6204672798393065,0.6440228478172175
0.21767628713394652,0.23806609547123622
0.32551009620467275,0.3563851489188086
0.48303203298445924,0.49000407996736023
0.12358600274870495,0.3033455732354141
0.5771223173697008,0.5797633618931048
0.20710434506818906,0.6460628314973481
0.6458399407971245,0.7439820481436149
0.522148218627762,0.6491228070175439
0.49888994608309545,0.7235822113423093
0.857278782112274,0.6154630762953897
0.953483454910667,0.5246838025295798
0.232477006026007,0.21052631578947367
0.03309017866582092,0.16054671562627496
0.7050428163653663,0.7174622603019176
0.5538640448250344,0.616483068135455
0.2589068611904007,0.5338637290901673
0.14790146949994715,0.3767849857201142
0.974627339042182,0.7195022439820481
0.7261867004968813,0.8765809873521012
0.4227719632096416,0.8663810689514484
0.9217676287133947,0.6674826601387189
0.47457447933185326,0.5522235822113424
0.07178348662649328,0.2962056303549571
0.3286816788244,0.6450428396572828
0.9365683476054552,0.9173806609547124
0.744159002008669,0.3798449612403101
0.2472777249180675,0.8643410852713178
0.5010043344962469,0.49510403916768664
0.49571836346336823,0.21154630762953897
0.4291151284490961,0.7450020399836802
0.8287345385347288,0.7796817625458997
0.47668886774500474,0.7929416564667483
0.08975578813828101,0.11668706650346797
0.10138492441061425,0.23602611179110566
0.38365577756633895,0.6175030599755202
0.8097050428163655,0.5410036719706243
0.4354582936885506,0.7195022439820481
0.7790464108256687,0.8194614443084455
0.3191669309652183,0.4022847817217462
0.2885082989745216,0.3778049775601795
0.5126334707685802,0.41350469196246425
0.4164287979701871,0.715422276621787
0.3762554181203087,0.532843737250102
0.614124114599852,0.5267237862097104
0.6130669203932763,0.5155038759689923
0.38048419494661173,0.6083231334149327
0.471402896712126,0.36658506731946144
0.1954752087958558,0.7307221542227662
0.5411777143461254,0.4604243166054672
0.3075377946928851,0.4798041615667074
0.5136906649751559,0.7562219502243982
0.4788032561581562,0.806201550387597
0.7927899355111534,0.500203998368013
0.17644571307749232,0.3747450020399837
0.2747647742890369,0.6736026111791107
0.04989956655037531,0.39718482252141984
0.978856115868485,0.7572419420644635
0.5919230362617612,0.7184822521419828
0.5633787926842161,0.46654426764585877
0.6458399407971245,0.7837617299061608
0.8371920921873348,0.5644634842921257
0.714557564224548,0.7511219910240718
0.82344856750185,0.4706242350061199
0.18701765514324983,0.27988576091391265
0.39528491383867215,0.7246022031823746
0.31810973675864257,0.5267237862097104
0.7219579236705783,0.7756017951856385
0.6828417380272757,0.8266013871889024
0.807590654403214,0.8929008567931457
0.2948514642139761,0.6950224398204814
0.7177291468442752,0.4716442268461852
0.7705888571730627,0.569563443492452
0.618352891426155,0.8806609547123623
0.49994714028967124,0.7062423500611995
0.36674067026112694,0.7439820481436149
0.4058568559044296,0.7960016319869442
0.6204672798393065,0.6583027335781314
0.714557564224548,0.8408812729498164
0.43651548789512634,0.609343125254998
0.0019029495718363423,0.4359445124439004
0.5728935405433978,0.6756425948592412
0.3899989428057934,0.5593635250917992
0.27265038587588536,0.5532435740514077
0.601437784120943,0.9388004895960833
0.8213341790886985,0.87250101999184
0.093984564964584,0.6358629130966953
